scenario_id,scenario_label,component_type,quality_state_before,route_id,expected_quality_score_after,survival_probability_at_min_system_life,survival_probability_at_warranty_life,posterior_warranty_failure_probability,chance_constraint_alpha,min_system_reliability_reference,chance_constraint_satisfied_flag,reliability_risk_index,cvar_reliability_risk_weight,warranty_reserve_cost_rmb,expected_failure_cost_rmb,min_system_reliability_threshold,stage5_chance_pass
S012,pessimistic,bed,C,R6,0.78522,0.930421,0.986158,0.049029,0.948369,0.934626,0,0.342357,0.690122,2758.44,12848.32,0.93,False
S012,pessimistic,bed,C,R7,0.0,0.0,0.0,0.35981,0.948369,0.934626,0,0.66799,0.820375,20243.25,30333.13,0.93,False
S012,pessimistic,bed,D,R4,0.48524,0.827442,0.947818,0.36454,0.948369,0.934626,0,0.619017,0.800786,20509.39,30599.27,0.93,False
S012,pessimistic,bed,D,R6,0.78487,0.91266,0.979633,0.053393,0.948369,0.934626,0,0.366809,0.699903,3003.92,13093.81,0.93,False
S012,pessimistic,bed,D,R7,0.0,0.0,0.0,0.35981,0.948369,0.934626,0,0.683439,0.826555,20243.25,30333.13,0.93,False
S012,pessimistic,boring_spindle,A,R1,0.76596,0.450492,0.816513,0.092246,0.95195,0.918735,0,0.335045,0.696882,6649.58,15232.44,0.93,False
S012,pessimistic,boring_spindle,A,R2,0.77773,0.509067,0.841341,0.092198,0.95195,0.918735,0,0.343652,0.700325,6646.08,15228.94,0.93,False
S012,pessimistic,boring_spindle,A,R6,0.78534,0.913817,0.980868,0.049707,0.95195,0.918735,0,0.317665,0.68993,3583.12,12165.98,0.93,False
S012,pessimistic,boring_spindle,B,R2,0.63265,0.430612,0.803715,0.117229,0.95195,0.918735,0,0.376487,0.713459,8450.45,17033.31,0.93,False
S012,pessimistic,boring_spindle,B,R3,0.69426,0.757117,0.933372,0.11166,0.95195,0.918735,0,0.41625,0.729364,8049.05,16631.91,0.93,False
S012,pessimistic,boring_spindle,B,R5,0.69946,0.777796,0.93916,0.116967,0.95195,0.918735,0,0.427079,0.733695,8431.59,17014.45,0.93,False
S012,pessimistic,boring_spindle,B,R6,0.78534,0.913817,0.980868,0.049977,0.95195,0.918735,0,0.33008,0.694896,3602.58,12185.44,0.93,False
S012,pessimistic,boring_spindle,C,R3,0.58859,0.679311,0.894595,0.173326,0.95195,0.918735,0,0.460396,0.747022,12494.23,21077.09,0.93,False
S012,pessimistic,boring_spindle,C,R4,0.66964,0.810484,0.939972,0.187596,0.95195,0.918735,0,0.493905,0.760426,13522.87,22105.73,0.93,False
S012,pessimistic,boring_spindle,C,R5,0.61106,0.703373,0.903096,0.179143,0.95195,0.918735,0,0.46903,0.750476,12913.58,21496.44,0.93,False
S012,pessimistic,boring_spindle,C,R6,0.78521,0.892201,0.971882,0.051959,0.95195,0.918735,0,0.346044,0.701282,3745.48,12328.33,0.93,False
S012,pessimistic,boring_spindle,C,R7,0.0,0.0,0.0,0.3596,0.95195,0.918735,0,0.669988,0.830859,25921.83,34504.69,0.93,False
S012,pessimistic,boring_spindle,D,R4,0.48002,0.744277,0.902845,0.377029,0.95195,0.918735,0,0.630418,0.815031,27178.22,35761.08,0.93,False
S012,pessimistic,boring_spindle,D,R6,0.78486,0.869822,0.961108,0.057122,0.95195,0.918735,0,0.370819,0.711192,4117.65,12700.51,0.93,False
S012,pessimistic,boring_spindle,D,R7,0.0,0.0,0.0,0.3596,0.95195,0.918735,0,0.685423,0.837033,25921.83,34504.69,0.93,False
S012,pessimistic,carriage,A,R1,0.76424,0.865602,0.970656,0.075305,0.92,0.93,0,0.280691,0.592276,887.61,5291.6,0.93,False
S012,pessimistic,carriage,A,R2,0.77683,0.864643,0.970243,0.079338,0.92,0.93,0,0.289253,0.595701,935.15,5339.14,0.93,False
S012,pessimistic,carriage,A,R6,0.78534,0.933564,0.988408,0.049935,0.92,0.93,1,0.268158,0.587263,588.58,4992.57,0.93,True
S012,pessimistic,carriage,B,R2,0.6265,0.86245,0.96929,0.097462,0.92,0.93,0,0.319553,0.607821,1148.77,5552.76,0.93,False
S012,pessimistic,carriage,B,R3,0.69032,0.870804,0.972844,0.112329,0.92,0.93,0,0.359391,0.623756,1324.01,5728.0,0.93,False
S012,pessimistic,carriage,B,R5,0.6954,0.869664,0.972371,0.118325,0.92,0.93,0,0.369289,0.627716,1394.68,5798.67,0.93,False
S012,pessimistic,carriage,B,R6,0.78534,0.933564,0.988408,0.050205,0.92,0.93,1,0.280839,0.592336,591.76,4995.76,0.93,True
S012,pessimistic,carriage,C,R3,0.58561,0.843935,0.96066,0.166291,0.92,0.93,0,0.40054,0.640216,1960.05,6364.05,0.93,False
S012,pessimistic,carriage,C,R5,0.60705,0.842945,0.960169,0.173271,0.92,0.93,0,0.408651,0.64346,2042.32,6446.32,0.93,False
S012,pessimistic,carriage,C,R6,0.78525,0.914946,0.982157,0.051688,0.92,0.93,0,0.296995,0.598798,609.24,5013.24,0.93,False
S012,pessimistic,carriage,C,R7,0.0,0.0,0.0,0.365238,0.92,0.93,0,0.62851,0.731404,4305.01,8709.01,0.93,False
S012,pessimistic,carriage,D,R6,0.78493,0.895395,0.974394,0.055996,0.92,0.93,0,0.320944,0.608378,660.02,5064.02,0.93,False
S012,pessimistic,carriage,D,R7,0.0,0.0,0.0,0.365238,0.92,0.93,0,0.644267,0.737707,4305.01,8709.01,0.93,False
S012,pessimistic,chuck,A,R1,0.76459,0.814129,0.958438,0.075507,0.9476,0.93226,0,0.298028,0.645765,687.11,5014.37,0.93,False
S012,pessimistic,chuck,A,R2,0.77705,0.813078,0.957912,0.079625,0.9476,0.93226,0,0.306695,0.649232,724.58,5051.84,0.93,False
S012,pessimistic,chuck,A,R6,0.78534,0.902698,0.98278,0.050179,0.9476,0.93226,0,0.2855,0.640754,456.62,4783.88,0.93,False
S012,pessimistic,chuck,B,R2,0.62644,0.810697,0.956707,0.097918,0.9476,0.93226,0,0.337099,0.661394,891.05,5218.3,0.93,False
S012,pessimistic,chuck,B,R3,0.68732,0.819581,0.961111,0.113366,0.9476,0.93226,0,0.377978,0.677745,1031.63,5358.89,0.93,False
S012,pessimistic,chuck,B,R5,0.69335,0.818338,0.96051,0.11933,0.9476,0.93226,0,0.387867,0.681701,1085.9,5413.15,0.93,False
S012,pessimistic,chuck,B,R6,0.78534,0.902698,0.98278,0.050449,0.9476,0.93226,0,0.298132,0.645807,459.08,4786.34,0.93,False
S012,pessimistic,chuck,C,R3,0.5825,0.790741,0.945888,0.168234,0.9476,0.93226,0,0.419557,0.694377,1530.93,5858.18,0.93,False
S012,pessimistic,chuck,C,R5,0.60466,0.789706,0.945292,0.175196,0.9476,0.93226,0,0.427582,0.697587,1594.28,5921.53,0.93,False
S012,pessimistic,chuck,C,R6,0.78525,0.88056,0.974557,0.052298,0.9476,0.93226,0,0.314323,0.652283,475.91,4803.16,0.93,False
S012,pessimistic,chuck,C,R7,0.0,0.0,0.0,0.364307,0.9476,0.93226,0,0.645003,0.784555,3315.19,7642.44,0.93,False
S012,pessimistic,chuck,D,R6,0.78493,0.858161,0.964712,0.057003,0.9476,0.93226,0,0.338398,0.661913,518.73,4845.98,0.93,False
S012,pessimistic,chuck,D,R7,0.0,0.0,0.0,0.364307,0.9476,0.93226,0,0.660718,0.790841,3315.19,7642.44,0.93,False
S012,pessimistic,cnc_controller,A,R2,0.7745,0.600444,0.762483,0.11819,0.92,0.93,0,0.34821,0.619284,4420.66,9398.66,0.93,False
S012,pessimistic,cnc_controller,A,R6,0.78534,0.695487,0.837066,0.078214,0.92,0.93,0,0.3231,0.60924,2925.44,7903.44,0.93,False
S012,pessimistic,cnc_controller,B,R2,0.61458,0.596981,0.758742,0.138786,0.92,0.93,0,0.381176,0.632471,5191.01,10169.01,0.93,False
S012,pessimistic,cnc_controller,B,R3,0.67955,0.608008,0.770583,0.153432,0.92,0.93,0,0.424319,0.649728,5738.82,10716.81,0.93,False
S012,pessimistic,cnc_controller,B,R6,0.78534,0.695487,0.837066,0.078484,0.92,0.93,0,0.335768,0.614307,2935.54,7913.54,0.93,False
S012,pessimistic,cnc_controller,C,R3,0.57309,0.57075,0.729806,0.215024,0.92,0.93,0,0.469497,0.667799,8042.54,13020.54,0.93,False
S012,pessimistic,cnc_controller,C,R6,0.78522,0.659697,0.803478,0.084893,0.92,0.93,0,0.353142,0.621257,3175.24,8153.24,0.93,False
S012,pessimistic,cnc_controller,C,R7,0.0,0.0,0.0,0.364924,0.92,0.93,0,0.672214,0.748886,13649.22,18627.22,0.93,False
S012,pessimistic,cnc_controller,D,R6,0.78488,0.625828,0.769763,0.094081,0.92,0.93,0,0.37892,0.631568,3518.91,8496.9,0.93,False
S012,pessimistic,cnc_controller,D,R7,0.0,0.0,0.0,0.364924,0.92,0.93,0,0.687957,0.755183,13649.22,18627.22,0.93,False
S012,pessimistic,column,A,R1,0.76656,0.864343,0.971703,0.059996,0.947855,0.939746,0,0.312142,0.671448,2906.69,12173.47,0.93,False
S012,pessimistic,column,A,R2,0.77814,0.863278,0.971256,0.064454,0.947855,0.939746,0,0.321615,0.675238,3122.67,12389.45,0.93,False
S012,pessimistic,column,A,R6,0.78534,0.933738,0.989031,0.045468,0.947855,0.939746,0,0.302082,0.667424,2202.81,11469.59,0.93,False
S012,pessimistic,column,B,R2,0.63553,0.861088,0.970327,0.082268,0.947855,0.939746,0,0.351806,0.687314,3985.7,13252.48,0.93,False
S012,pessimistic,column,B,R3,0.69739,0.868911,0.97358,0.098996,0.947855,0.939746,0,0.395788,0.704907,4796.11,14062.9,0.93,False
S012,pessimistic,column,B,R5,0.70278,0.867662,0.973073,0.105337,0.947855,0.939746,0,0.406545,0.70921,5103.35,14370.13,0.93,False
S012,pessimistic,column,B,R6,0.78534,0.933738,0.989031,0.045749,0.947855,0.939746,0,0.31443,0.672364,2216.41,11483.19,0.93,False
S012,pessimistic,column,C,R3,0.59186,0.84194,0.961576,0.155028,0.947855,0.939746,0,0.437806,0.721714,7510.77,16777.55,0.93,False
S012,pessimistic,column,C,R4,0.67386,0.837573,0.959424,0.177521,0.947855,0.939746,0,0.472457,0.735575,8600.5,17867.29,0.93,False
S012,pessimistic,column,C,R5,0.61529,0.840878,0.961058,0.162362,0.947855,0.939746,0,0.44652,0.7252,7866.09,17132.87,0.93,False
S012,pessimistic,column,C,R6,0.78522,0.915232,0.983038,0.04719,0.947855,0.939746,0,0.330165,0.678657,2286.26,11553.04,0.93,False
S012,pessimistic,column,C,R7,0.0,0.0,0.0,0.358053,0.947855,0.939746,0,0.656594,0.809229,17346.88,26613.66,0.93,False
S012,pessimistic,column,D,R4,0.48379,0.801449,0.939441,0.359552,0.947855,0.939746,0,0.603778,0.788103,17419.5,26686.28,0.93,False
S012,pessimistic,column,D,R6,0.78488,0.895738,0.975531,0.051689,0.947855,0.939746,0,0.354424,0.688361,2504.22,11771.01,0.93,False
S012,pessimistic,column,D,R7,0.0,0.0,0.0,0.358053,0.947855,0.939746,0,0.671938,0.815367,17346.88,26613.66,0.93,False
S012,pessimistic,control_system,A,R2,0.77535,0.45167,0.669256,0.122323,0.92,0.93,0,0.328385,0.611354,5023.1,10101.95,0.93,False
S012,pessimistic,control_system,A,R6,0.78534,0.721017,0.859611,0.068682,0.92,0.93,0,0.300131,0.600052,2820.38,7899.23,0.93,False
S012,pessimistic,control_system,B,R2,0.6148,0.376162,0.608019,0.153194,0.92,0.93,0,0.363467,0.625387,6290.79,11369.64,0.93,False
S012,pessimistic,control_system,B,R3,0.67933,0.594752,0.772428,0.140165,0.92,0.93,0,0.399088,0.639635,5755.76,10834.62,0.93,False
S012,pessimistic,control_system,B,R6,0.78534,0.721017,0.859611,0.068952,0.92,0.93,0,0.312547,0.605019,2831.47,7910.32,0.93,False
S012,pessimistic,control_system,C,R3,0.57177,0.512503,0.698898,0.207472,0.92,0.93,0,0.445607,0.658243,8519.7,13598.55,0.93,False
S012,pessimistic,control_system,C,R6,0.78523,0.686017,0.828396,0.074932,0.92,0.93,0,0.329503,0.611801,3077.03,8155.88,0.93,False
S012,pessimistic,control_system,C,R7,0.0,0.0,0.0,0.3596,0.92,0.93,0,0.650188,0.740075,14766.71,19845.56,0.93,False
S012,pessimistic,control_system,D,R6,0.78489,0.652751,0.796709,0.083731,0.92,0.93,0,0.354806,0.621922,3438.36,8517.22,0.93,False
S012,pessimistic,control_system,D,R7,0.0,0.0,0.0,0.3596,0.92,0.93,0,0.665623,0.746249,14766.71,19845.56,0.93,False
S012,pessimistic,coolant_lubrication_system,A,R2,0.77571,0.626973,0.790465,0.110088,0.92,0.93,0,0.277948,0.566179,1222.94,3928.8,0.93,False
S012,pessimistic,coolant_lubrication_system,A,R6,0.78534,0.722187,0.860614,0.070114,0.92,0.93,0,0.255033,0.557013,778.88,3484.74,0.93,False
S012,pessimistic,coolant_lubrication_system,B,R2,0.61895,0.62402,0.787411,0.128842,0.92,0.93,0,0.308029,0.578212,1431.27,4137.13,0.93,False
S012,pessimistic,coolant_lubrication_system,B,R3,0.68345,0.63604,0.799743,0.141173,0.92,0.93,0,0.345036,0.593014,1568.26,4274.12,0.93,False
S012,pessimistic,coolant_lubrication_system,B,R6,0.78534,0.722187,0.860614,0.070384,0.92,0.93,0,0.2677,0.56208,781.88,3487.74,0.93,False
S012,pessimistic,coolant_lubrication_system,C,R3,0.57764,0.599619,0.761593,0.198616,0.92,0.93,0,0.386922,0.609769,2206.38,4912.24,0.93,False
S012,pessimistic,coolant_lubrication_system,C,R6,0.78529,0.687232,0.829517,0.076334,0.92,0.93,0,0.284957,0.568983,847.98,3553.84,0.93,False
S012,pessimistic,coolant_lubrication_system,C,R7,0.0,0.0,0.0,0.365077,0.92,0.93,0,0.613207,0.700283,4055.56,6761.42,0.93,False
S012,pessimistic,coolant_lubrication_system,D,R6,0.78497,0.654192,0.798119,0.084746,0.92,0.93,0,0.309484,0.578794,941.43,3647.29,0.93,False
S012,pessimistic,coolant_lubrication_system,D,R7,0.0,0.0,0.0,0.365077,0.92,0.93,0,0.628964,0.706586,4055.56,6761.42,0.93,False
S012,pessimistic,coolant_system,A,R2,0.77556,0.615809,0.823449,0.103733,0.9417,0.92575,0,0.283352,0.604389,424.86,2958.75,0.93,False
S012,pessimistic,coolant_system,A,R6,0.78534,0.724881,0.891691,0.064301,0.9417,0.92575,0,0.260619,0.595296,263.35,2797.24,0.93,False
S012,pessimistic,coolant_system,B,R2,0.61838,0.613355,0.820781,0.122437,0.9417,0.92575,0,0.313403,0.616409,501.46,3035.35,0.93,False
S012,pessimistic,coolant_system,B,R3,0.68235,0.623319,0.831503,0.135125,0.9417,0.92575,0,0.350525,0.631258,553.43,3087.32,0.93,False
S012,pessimistic,coolant_system,B,R6,0.78534,0.724881,0.891691,0.064571,0.9417,0.92575,0,0.273287,0.600363,264.46,2798.35,0.93,False
S012,pessimistic,coolant_system,C,R3,0.57676,0.593114,0.798165,0.191616,0.9417,0.92575,0,0.392077,0.647879,784.79,3318.68,0.93,False
S012,pessimistic,coolant_system,C,R6,0.78529,0.69398,0.865621,0.069616,0.9417,0.92575,0,0.290303,0.607169,285.13,2819.02,0.93,False
S012,pessimistic,coolant_system,C,R7,0.0,0.0,0.0,0.364933,0.9417,0.92575,0,0.620423,0.739217,1494.64,4028.53,0.93,False
S012,pessimistic,coolant_system,D,R6,0.78497,0.665023,0.838989,0.077159,0.9417,0.92575,0,0.314572,0.616877,316.02,2849.91,0.93,False
S012,pessimistic,coolant_system,D,R7,0.0,0.0,0.0,0.364933,0.9417,0.92575,0,0.636173,0.745517,1494.64,4028.53,0.93,False
S012,pessimistic,drill_head,A,R1,0.76493,0.733178,0.893719,0.087895,0.943,0.902565,0,0.357239,0.661363,987.31,5343.15,0.93,False
S012,pessimistic,drill_head,A,R2,0.77734,0.731865,0.892679,0.092351,0.943,0.902565,0,0.366508,0.66507,1037.36,5393.2,0.93,False
S012,pessimistic,drill_head,A,R6,0.78534,0.82646,0.941001,0.058537,0.943,0.902565,0,0.343379,0.655818,657.53,5013.37,0.93,False
S012,pessimistic,drill_head,B,R2,0.62625,0.728957,0.890361,0.111439,0.943,0.902565,0,0.39796,0.677651,1251.77,5607.61,0.93,False
S012,pessimistic,drill_head,B,R3,0.68366,0.738577,0.897945,0.128236,0.943,0.902565,0,0.442689,0.695542,1440.44,5796.28,0.93,False
S012,pessimistic,drill_head,B,R5,0.68911,0.737003,0.896721,0.134686,0.943,0.902565,0,0.453326,0.699798,1512.89,5868.74,0.93,False
S012,pessimistic,drill_head,B,R6,0.78534,0.82646,0.941001,0.058817,0.943,0.902565,0,0.356007,0.66087,660.68,5016.52,0.93,False
S012,pessimistic,drill_head,C,R3,0.5793,0.704933,0.870372,0.18705,0.943,0.902565,0,0.486073,0.712896,2101.08,6456.92,0.93,False
S012,pessimistic,drill_head,C,R5,0.60056,0.703637,0.869252,0.194525,0.943,0.902565,0,0.494767,0.716374,2185.05,6540.89,0.93,False
S012,pessimistic,drill_head,C,R6,0.78523,0.797017,0.922059,0.062599,0.943,0.902565,0,0.372673,0.667536,703.16,5059.0,0.93,False
S012,pessimistic,drill_head,C,R7,0.0,0.0,0.0,0.364083,0.943,0.902565,0,0.697562,0.797492,4089.66,8445.5,0.93,False
S012,pessimistic,drill_head,D,R6,0.78489,0.768251,0.901469,0.069423,0.943,0.902565,0,0.397748,0.677566,779.81,5135.65,0.93,False
S012,pessimistic,drill_head,D,R7,0.0,0.0,0.0,0.364083,0.943,0.902565,0,0.713263,0.803772,4089.66,8445.5,0.93,False
S012,pessimistic,electrical_system,A,R2,0.77415,0.626638,0.790119,0.116302,0.92,0.93,0,0.29844,0.574376,573.05,3121.19,0.93,False
S012,pessimistic,electrical_system,A,R6,0.78534,0.721965,0.860424,0.072881,0.92,0.93,0,0.274119,0.564648,359.1,2907.25,0.93,False
S012,pessimistic,electrical_system,B,R2,0.61469,0.623528,0.786901,0.135719,0.92,0.93,0,0.329505,0.586802,668.72,3216.86,0.93,False
S012,pessimistic,electrical_system,B,R3,0.67706,0.635275,0.798965,0.148804,0.92,0.93,0,0.36795,0.60218,733.19,3281.34,0.93,False
S012,pessimistic,electrical_system,B,R6,0.78534,0.721965,0.860424,0.073151,0.92,0.93,0,0.286899,0.569759,360.43,2908.58,0.93,False
S012,pessimistic,electrical_system,C,R3,0.57168,0.59873,0.760634,0.207045,0.92,0.93,0,0.410887,0.619355,1020.16,3568.31,0.93,False
S012,pessimistic,electrical_system,C,R6,0.78526,0.687001,0.829304,0.079109,0.92,0.93,0,0.304296,0.576718,389.79,2937.94,0.93,False
S012,pessimistic,electrical_system,C,R7,0.0,0.0,0.0,0.367397,0.92,0.93,0,0.631188,0.707475,1810.25,4358.4,0.93,False
S012,pessimistic,electrical_system,D,R6,0.78495,0.653918,0.797852,0.087594,0.92,0.93,0,0.329163,0.586665,431.6,2979.74,0.93,False
S012,pessimistic,electrical_system,D,R7,0.0,0.0,0.0,0.367397,0.92,0.93,0,0.647078,0.713831,1810.25,4358.4,0.93,False
S012,pessimistic,feed_gearbox,A,R1,0.76597,0.385226,0.708055,0.110577,0.9436,0.91811,0,0.312923,0.644651,4813.52,9966.64,0.93,False
S012,pessimistic,feed_gearbox,A,R2,0.77778,0.430628,0.736166,0.10976,0.9436,0.91811,0,0.320852,0.647823,4777.96,9931.08,0.93,False
S012,pessimistic,feed_gearbox,A,R6,0.78534,0.827632,0.941443,0.053802,0.9436,0.91811,0,0.29236,0.636426,2342.06,7495.19,0.93,False
S012,pessimistic,feed_gearbox,B,R2,0.62748,0.370383,0.694434,0.13569,0.9436,0.91811,0,0.353579,0.660914,5906.72,11059.85,0.93,False
S012,pessimistic,feed_gearbox,B,R3,0.68965,0.647737,0.857347,0.123104,0.9436,0.91811,0,0.389193,0.675159,5358.87,10511.99,0.93,False
S012,pessimistic,feed_gearbox,B,R5,0.69512,0.668736,0.866412,0.127569,0.9436,0.91811,0,0.399249,0.679182,5553.23,10706.36,0.93,False
S012,pessimistic,feed_gearbox,B,R6,0.78534,0.827632,0.941443,0.054072,0.9436,0.91811,0,0.304776,0.641392,2353.81,7506.94,0.93,False
S012,pessimistic,feed_gearbox,C,R3,0.58325,0.573355,0.802184,0.186446,0.9436,0.91811,0,0.433478,0.692873,8116.19,13269.31,0.93,False
S012,pessimistic,feed_gearbox,C,R5,0.60477,0.595492,0.813658,0.191464,0.9436,0.91811,0,0.441475,0.696072,8334.61,13487.74,0.93,False
S012,pessimistic,feed_gearbox,C,R6,0.78523,0.798231,0.92258,0.057829,0.9436,0.91811,0,0.321177,0.647953,2517.35,7670.48,0.93,False
S012,pessimistic,feed_gearbox,C,R7,0.0,0.0,0.0,0.3596,0.9436,0.91811,0,0.646588,0.778117,15653.77,20806.89,0.93,False
S012,pessimistic,feed_gearbox,D,R6,0.7849,0.7695,0.90207,0.064592,0.9436,0.91811,0,0.345899,0.657842,2811.75,7964.88,0.93,False
S012,pessimistic,feed_gearbox,D,R7,0.0,0.0,0.0,0.3596,0.9436,0.91811,0,0.662023,0.784291,15653.77,20806.89,0.93,False
S012,pessimistic,feed_mechanism,A,R2,0.77439,0.766827,0.924315,0.111935,0.941,0.90086,0,0.324617,0.644909,383.11,4558.35,0.93,False
S012,pessimistic,feed_mechanism,A,R6,0.78534,0.860571,0.962683,0.064929,0.941,0.90086,0,0.298604,0.634504,222.22,4397.46,0.93,False
S012,pessimistic,feed_mechanism,B,R2,0.6211,0.764059,0.922427,0.130979,0.941,0.90086,0,0.356325,0.657592,448.29,4623.53,0.93,False
S012,pessimistic,feed_mechanism,B,R3,0.66672,0.773545,0.928802,0.148407,0.941,0.90086,0,0.399102,0.674703,507.93,4683.18,0.93,False
S012,pessimistic,feed_mechanism,B,R5,0.67468,0.7722,0.927915,0.154358,0.941,0.90086,0,0.408836,0.678597,528.3,4703.54,0.93,False
S012,pessimistic,feed_mechanism,B,R6,0.78534,0.860571,0.962683,0.065209,0.941,0.90086,0,0.311757,0.639765,223.18,4398.43,0.93,False
S012,pessimistic,feed_mechanism,C,R3,0.56555,0.7419,0.9065,0.204968,0.941,0.90086,0,0.442812,0.692187,701.52,4876.76,0.93,False
S012,pessimistic,feed_mechanism,C,R5,0.58632,0.740783,0.905659,0.211933,0.941,0.90086,0,0.45056,0.695286,725.36,4900.6,0.93,False
S012,pessimistic,feed_mechanism,C,R6,0.78523,0.834037,0.948636,0.068131,0.941,0.90086,0,0.328872,0.646611,233.18,4408.43,0.93,False
S012,pessimistic,feed_mechanism,C,R7,0.0,0.0,0.0,0.375397,0.941,0.90086,0,0.658361,0.778406,1284.83,5460.07,0.93,False
S012,pessimistic,feed_mechanism,D,R6,0.78489,0.807844,0.932848,0.073941,0.941,0.90086,0,0.353872,0.656611,253.07,4428.31,0.93,False
S012,pessimistic,feed_mechanism,D,R7,0.0,0.0,0.0,0.375397,0.941,0.90086,0,0.67472,0.78495,1284.83,5460.07,0.93,False
S012,pessimistic,gearbox,A,R1,0.76584,0.748706,0.900575,0.078526,0.92,0.93,0,0.317102,0.606841,2036.77,6762.04,0.93,False
S012,pessimistic,gearbox,A,R2,0.7778,0.7474,0.899577,0.082958,0.92,0.93,0,0.326293,0.610517,2151.73,6877.0,0.93,False
S012,pessimistic,gearbox,A,R6,0.78534,0.83844,0.945354,0.054181,0.92,0.93,0,0.30469,0.601876,1405.31,6130.58,0.93,False
S012,pessimistic,gearbox,B,R2,0.6293,0.744576,0.897407,0.101512,0.92,0.93,0,0.356965,0.622786,2632.96,7358.23,0.93,False
S012,pessimistic,gearbox,B,R3,0.69126,0.754656,0.90506,0.117081,0.92,0.93,0,0.399757,0.639903,3036.78,7762.05,0.93,False
S012,pessimistic,gearbox,B,R5,0.69631,0.753097,0.903894,0.123486,0.92,0.93,0,0.410291,0.644117,3202.92,7928.19,0.93,False
S012,pessimistic,gearbox,B,R6,0.78534,0.83844,0.945354,0.054462,0.92,0.93,0,0.317157,0.606863,1412.6,6137.87,0.93,False
S012,pessimistic,gearbox,C,R3,0.5858,0.720883,0.878401,0.175194,0.92,0.93,0,0.442419,0.656967,4544.08,9269.35,0.93,False
S012,pessimistic,gearbox,C,R5,0.60752,0.719597,0.87733,0.182582,0.92,0.93,0,0.451036,0.660414,4735.72,9460.99,0.93,False
S012,pessimistic,gearbox,C,R6,0.78523,0.809452,0.927205,0.05809,0.92,0.93,0,0.333595,0.613438,1506.7,6231.97,0.93,False
S012,pessimistic,gearbox,C,R7,0.0,0.0,0.0,0.360747,0.92,0.93,0,0.659453,0.743781,9356.86,14082.14,0.93,False
S012,pessimistic,gearbox,D,R6,0.7849,0.780955,0.90734,0.064736,0.92,0.93,0,0.358317,0.623327,1679.09,6404.36,0.93,False
S012,pessimistic,gearbox,D,R7,0.0,0.0,0.0,0.360747,0.92,0.93,0,0.674951,0.749981,9356.86,14082.14,0.93,False
S012,pessimistic,grinding_spindle,A,R1,0.76574,0.837252,0.955874,0.07037,0.9473,0.926943,0,0.350207,0.695781,1468.04,8652.94,0.93,False
S012,pessimistic,grinding_spindle,A,R2,0.77772,0.836065,0.955251,0.07488,0.9473,0.926943,0,0.359824,0.699628,1562.11,8747.01,0.93,False
S012,pessimistic,grinding_spindle,A,R6,0.78534,0.911908,0.980439,0.051057,0.9473,0.926943,0,0.338724,0.691188,1065.14,8250.04,0.93,False
S012,pessimistic,grinding_spindle,B,R2,0.63069,0.833538,0.95391,0.093532,0.9473,0.926943,0,0.391103,0.712139,1951.22,9136.12,0.93,False
S012,pessimistic,grinding_spindle,B,R3,0.69202,0.841837,0.958243,0.110686,0.9473,0.926943,0,0.436571,0.730326,2309.08,9493.98,0.93,False
S012,pessimistic,grinding_spindle,B,R5,0.69709,0.840424,0.95752,0.117185,0.9473,0.926943,0,0.447586,0.734732,2444.67,9629.57,0.93,False
S012,pessimistic,grinding_spindle,B,R6,0.78534,0.911908,0.980439,0.051338,0.9473,0.926943,0,0.351213,0.696183,1071.0,8255.9,0.93,False
